maatregel_id,"maatregel_naam","instructie","aanvullende_instructie","verkeersbord_code","wegcode_tekst"
b4c24911-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,het begin van de parkeerreglementering wordt aangeduid,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b4c24911-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,de parkeerreglementering geldt over een afstand van meer dan 300 meter,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b4c24911-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,het begin van de parkeerreglementering wordt aangeduid,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b4c24911-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,de parkeerreglementering geldt over een afstand van meer dan 300 meter,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b4c24911-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E7,parkeerverbod vanaf de 16e tot het einde van de maand
b5612120-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,het einde van de parkeerreglementering wordt aangeduid,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b5612120-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,de parkeerreglementering geldt over een afstand van meer dan 300 meter,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b5612120-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,de parkeerreglementering geldt over een afstand van meer dan 300 meter,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b5612120-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd};
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E7,parkeerverbod vanaf de 16e tot het einde van de maand
b5612120-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,het begin van de parkeerreglementering wordt aangeduid,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b5612120-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd};
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b5612120-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,het begin van de parkeerreglementering wordt aangeduid,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b5612120-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VIIb/E7+Xb+Xa+Xd-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,het einde van de parkeerreglementering wordt aangeduid,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b5b55ba0-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 1e tot de 15e van de maand,het parkeren is betalend,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b5b55ba0-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 16e tot het einde van de maand,de parkeerreglementering geldt over een afstand van meer dan 300 meter,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b5b55ba0-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 16e tot het einde van de maand,het begin van de parkeerreglementering wordt aangeduid,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b5b55ba0-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 16e tot het einde van de maand,het einde van de parkeerreglementering wordt aangeduid,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b5b55ba0-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 16e tot het einde van de maand,het parkeren is betalend,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b5b55ba0-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 1e tot de 15e van de maand,de parkeerreglementering geldt over een afstand van meer dan 300 meter,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b5b55ba0-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 1e tot de 15e van de maand,het begin van de parkeerreglementering wordt aangeduid,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b5b55ba0-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 1e tot de 15e van de maand,het einde van de parkeerreglementering wordt aangeduid,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b6115e50-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 16e tot het einde van de maand,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E7,parkeerverbod vanaf de 16e tot het einde van de maand
b6115e50-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 1e tot de 15e van de maand,de parkeerreglementering geldt over een afstand van meer dan 300 meter,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b6115e50-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 1e tot de 15e van de maand,het begin van de parkeerreglementering wordt aangeduid,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b6115e50-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 16e tot het einde van de maand,de parkeerreglementering geldt over een afstand van meer dan 300 meter,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b6115e50-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 1e tot de 15e van de maand,het einde van de parkeerreglementering wordt aangeduid,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b6115e50-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 1e tot de 15e van de maand,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b6115e50-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 16e tot het einde van de maand,het einde van de parkeerreglementering wordt aangeduid,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b6115e50-98e1-11e0-a970-00216a82c36c,E5+Xb+Xa+Xd-Type VII/E7+Xb+Xa+Xd-Type VII,het parkeren is verboden van de 16e tot het einde van de maand,het begin van de parkeerreglementering wordt aangeduid,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b3e27060-98e1-11e0-a970-00216a82c36c,E5+Xc/E7+Xc,het parkeren is verboden van de 1e tot de 15e van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b3e27060-98e1-11e0-a970-00216a82c36c,E5+Xc/E7+Xc,het parkeren is verboden van de 16e tot het einde van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b43cc560-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b43cc560-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b43cc560-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b43cc560-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b4820bc0-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b4820bc0-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd}",E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b4820bc0-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b4820bc0-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd}",E7,parkeerverbod vanaf de 16e tot het einde van de maand
b4d7cce0-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E7,parkeerverbod vanaf de 16e tot het einde van de maand
b4d7cce0-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b4d7cce0-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b4d7cce0-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b5708a70-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd};
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E7,parkeerverbod vanaf de 16e tot het einde van de maand
b5708a70-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b5708a70-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 1e tot de 15e van de maand,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd};
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b5708a70-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VIIb/E7+Xc-Type VIIb,het parkeren is verboden van de 16e tot het einde van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b5c64b90-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VII/E7+Xc-Type VII,het parkeren is verboden van de 1e tot de 15e van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b5c64b90-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VII/E7+Xc-Type VII,het parkeren is verboden van de 16e tot het einde van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b5c64b90-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VII/E7+Xc-Type VII,het parkeren is verboden van de 1e tot de 15e van de maand,het parkeren is betalend,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b5c64b90-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VII/E7+Xc-Type VII,het parkeren is verboden van de 16e tot het einde van de maand,het parkeren is betalend,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b62115c2-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VII/E7+Xc-Type VII,het parkeren is verboden van de 1e tot de 15e van de maand,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b62115c2-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VII/E7+Xc-Type VII,het parkeren is verboden van de 1e tot de 15e van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E5,parkeerverbod vanaf de 1e tot de 15e van de maand
b62115c2-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VII/E7+Xc-Type VII,het parkeren is verboden van de 16e tot het einde van de maand,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E7,parkeerverbod vanaf de 16e tot het einde van de maand
b62115c2-98e1-11e0-a970-00216a82c36c,E5+Xc-Type VII/E7+Xc-Type VII,het parkeren is verboden van de 16e tot het einde van de maand,de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E7,parkeerverbod vanaf de 16e tot het einde van de maand
b658c790-98e1-11e0-a970-00216a82c36c,E9a,het parkeren is toegelaten,,E9a,parkeren toegelaten
b798c1a0-98e1-11e0-a970-00216a82c36c,E9a-M1,het parkeren is toegelaten,de maatregel geldt alleen voor de fietsers,E9a,parkeren toegelaten
b8d50ed0-edd0-11e6-bb26-00144ff9eea1,E9a-M1-Type V,het parkeren is toegelaten,de maatregel geldt alleen voor de fietsers,E9a,parkeren toegelaten
b8d50ed0-edd0-11e6-bb26-00144ff9eea1,E9a-M1-Type V,het parkeren is toegelaten,het parkeren is voorbehouden tijdens volgende periode ${beperking_tijd},E9a,parkeren toegelaten
b7cf13e0-98e1-11e0-a970-00216a82c36c,E9a-M8,het parkeren is toegelaten,de maatregel geldt alleen voor de fietsers en bestuurders van tweewielige bromfietsen,E9a,parkeren toegelaten
acbb1b70-edd1-11e6-bb26-00144ff9eea1,E9a-M8-Type V,het parkeren is toegelaten,het parkeren is voorbehouden tijdens volgende periode ${beperking_tijd},E9a,parkeren toegelaten
acbb1b70-edd1-11e6-bb26-00144ff9eea1,E9a-M8-Type V,het parkeren is toegelaten,de maatregel geldt alleen voor de fietsers en bestuurders van tweewielige bromfietsen,E9a,parkeren toegelaten
b6e63a80-98e1-11e0-a970-00216a82c36c,E9a-Type V,het parkeren is toegelaten,het parkeren toegelaten is beperkt tot de volgende uren: van ${begintijd} tot ${eindtijd}u.,E9a,parkeren toegelaten
b71783b0-98e1-11e0-a970-00216a82c36c,E9a-Type V,het parkeren is toegelaten,het parkeren is niet toegelaten gedurende volgende dagen en uren: ${beperking_tijd},E9a,parkeren toegelaten
"1b98afb0-667b-11e5-8435-00144ff9eea1",E9a-Type VII,het parkeren is toegelaten,"het parkeren is voorbehouden voor voertuigen waarop de parkeerkaart voor autodelen is aangebracht; 
het parkeren is voorbehouden tijdens volgende periode: ${beperking_tijd}",E9a,parkeren toegelaten
"77e8d8e0-667a-11e5-8435-00144ff9eea1",E9a-Type VII,het parkeren is toegelaten,"het parkeren is voorbehouden voor voertuigen waarop de gemeentelijke parkeerkaart is aangebracht; 
het parkeren is voorbehouden tijdens volgende periode: ${beperking_tijd}",E9a,parkeren toegelaten
"810281b0-eb59-11e5-b534-00144ff9eea1",E9a-Type VII,het parkeren is toegelaten,het parkeren is betalend; de parkeerreglementering is beperkt ${maximumduur betalend parkeren},E9a,parkeren toegelaten
b95eb490-98e1-11e0-a970-00216a82c36c,E9a-Type VII,het parkeren is toegelaten,het parkeren is betalend,E9a,parkeren toegelaten
b99e2e90-98e1-11e0-a970-00216a82c36c,E9a-Type VII,het parkeren is toegelaten,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9a,parkeren toegelaten
ba3ba710-98e1-11e0-a970-00216a82c36c,E9a-Type VII,het parkeren is toegelaten,het parkeren is voorbehouden voor voertuigen waarop de gemeentelijke parkeerkaart is aangebracht,E9a,parkeren toegelaten
ba7a84d0-98e1-11e0-a970-00216a82c36c,E9a-Type VII,het parkeren is toegelaten,het parkeren is voorbehouden voor voertuigen waarop de bewonerskaart is aangebracht,E9a,parkeren toegelaten
bab7b4e0-98e1-11e0-a970-00216a82c36c,E9a-Type VII,het parkeren is toegelaten,het parkeren is voorbehouden voor voertuigen waarop de  parkeerkaart voor autodelen is aangebracht,E9a,parkeren toegelaten
bafa1510-98e1-11e0-a970-00216a82c36c,E9a-Type VII,het parkeren is toegelaten,het parkeren is betalend,E9a,parkeren toegelaten
f6987ce0-667a-11e5-8435-00144ff9eea1,E9a-Type VII,het parkeren is toegelaten,"het parkeren is voorbehouden voor voertuigen waarop de bewonerskaart is aangebracht; 
het parkeren is voorbehouden tijdens volgende periode: ${beperking_tijd}",E9a,parkeren toegelaten
ace02a00-670b-11e3-aa7d-00144ff9eea1,E9a-Type VIIb,"het parkeren is toegelaten;
de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden",,E9a-Type VIIb,Parkeren toegelaten + parkeerschijf
b84ccf60-98e1-11e0-a970-00216a82c36c,E9a-Type VIIb,het parkeren is toegelaten,de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden,E9a,parkeren toegelaten
b88d5ad0-98e1-11e0-a970-00216a82c36c,E9a-Type VIIb,het parkeren is toegelaten,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd}",E9a,parkeren toegelaten
b8d4c410-98e1-11e0-a970-00216a82c36c,E9a-Type VIIb,het parkeren is toegelaten,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9a,parkeren toegelaten
